index,true_label,predicted_label,confidence,predicted_proba,text
1401,1,0,0.567,0.567,"Der Volksschädling Deniz Yücel wird wird mit dem  TODE bestraft. Seine Bürgerrechte hat er für immer verwirkt. Gründe: Eine ekelhafte, schäbige und minderwertige Kakerlake ist der Volksschädling Deniz Yücel. Wie immer, wenn sich derartige Scheiße aus dem Ausland hier einnistet, kommt nur Scheiße bei raus. Er allerdings ist das absolute Superschwein! 1) Seine Einstellung gegenüber uns Deutschen hat er bereits 2011 deutlich artikuliert: [@URL] ""In der Mitte Europas entsteht bald ein Raum ohne Volk. Schade ist das nicht. Denn mit den Deutschen gehen nur Dinge verloren, die keiner vermissen wird. Besonders erfreulich: Die Einwanderer, die jahrelang die Geburtenziffern künstlich hochgehalten haben, verweigern sich nicht länger der Integration und leisten ihren (freilich noch steigerungsfähigen) Beitrag zum Deutschensterben. Noch erfreulicher: Die Ossis schaffen sich als Erste ab. Während im Westen die Zahl der Minderjährigen in den vergangenen zehn Jahren um 10 Prozent gesunken ist, ging sie im Osten um 29 Prozent zurück. Die Sandys, Mandy und Jaquelines pfeiffen auf das deutsche Mutterkreuz ""Elterngeld"") und tragen nach Kräften dazu bei, dass den ostdeutschen Volkssportarten Jammern, Opfersein und Ausländerklatschen in absehbarer Zeit der Nachwuchs ausgehen wird. Woran Sie Arthur Harris, Henry Morgenthau und Ilja Ehrenburg gescheitert sind, wovon George Grosz, Marlene Dietrich und Hans Krankl geträumt haben, übernehmen die Deutschen nun also selbst, weshalb man sich auch darauf verlassen kann, dass es wirklich passiert. Denn halbe Sachen waren nie deutsche Sachen (""totaler Krieg"", ""Vollkornbrot"");wegen ihrer Gründlichkeit werden die Deutschen in aller Welt ein wenig bewundert und noch mehr gefürchtet."" Dass die Türken dieses perverse Schwein, diesen Terroristen und Berufsverbrecher nicht bereits 2017 besonders öffentlich und brutal gefoltert und hingerichtet haben, werden sie ewig bereuen!  Mittlerweile artikuliert sich dieses perverse Schwein bei uns in Deutschland schon wieder: ""Deutschland hat mindestens ein Hessen-Problem"" ""Die Politik muss dafür sorgen, dass die Polizei aufhört, ein Teil des Problems zu sein"" NSU 2.0 Der Führer"
1309,0,1,0.563,0.563,"darüber wurde natürlich nicht berichtet dass die Polizei mit Steine und Beton beworfen wurde... in den Medien werden NUR die Bilder gezeigt wie die ungarische Polizei sich gewehrt hat... das Ganze wurde schön umgedreht --> die ""böse Polizisten"" haben die ""arme Menschen"" mit Wasserwerfer und Tränengas attackiert... ich frage nur wie die deutsche Polizei reagieren würde in diese Situation..."
460,0,1,0.5625,0.5625,Hmm ist ja gut das die wieder nach Hause geschickt werden mit Flugzeuge. müssen das auch machen dann. Aber ertrinken lassen finde ich unchristlich!!! Dann Lieber nach Hause fliegen. Dachte ihr seid hier auch Christen.
547,1,0,0.561,0.561,"An Andreas Schulze: du hast Recht. Statt Luxuswohnung reichen Zelte mit Kanonenofen zur Kostenminimierung. Klärgrube selbst bauen. Durch übliche Vergewaltigungen, aber bitte untereinander, ist Puffbesuch nicht nötig. Ganz richtig ist aber: alle nach Hause."
1539,0,1,0.5503,0.5503,jaja da da fühlen sich insere syr sog. flüchtlinge ganz wie zu hause.  zerstören randalieren und gegen die polizei kämpfen. slche ausgebildeten kämpfer braucht unsere reg. um weiterhin  das eigene volk zu unterdrücken. herzlich willkommen.
585,1,0,0.536,0.536,Eine Kugel reicht für dieses matschhirn
1386,1,0,0.5327,0.5327,"Rosi Meyer Volksverhetzung?  Dieses Gesindel welches für das Deutsche Volk dasein sollte und für was sie reichlich bezahlt werden,sollte wegen Volks und Landesverrat vor Gericht getrieben werden."
1115,0,1,0.5303,0.5303,Holt die hier rein und danach d?rfen sie klauen frauen belåstigen ect .haben doch jedes recht was wir deutschen nicht haben .soll sie doch fl?chtlinge zu sich nachhaus holen .wir garantiert nicht .
1217,0,1,0.5234,0.5234,"ENTLARVT  DEN  SCHMARREN  TOLERANZ  UND  WELTOFFENHEIT  !!!
DAS  GIBT´S  NICHT  !!!
GEMEINT  IST  NICHT  DIE  HUMANISTISCHE  WELTOFFENHEIT  ONDERN  DIE  KOMMERZIELLE  :
MISSBRAUCH  DER  AUSLÄNDER  ALS  NIEDRIG-LÖHNER
UND
BEI  UNS  DIE  STIMMUNG  AUFZUMISCHEN   !!!"
729,0,1,0.511,0.511,Die Merkel hat ganz Europa in den Abgrund getrieben!!! Sie gehört hinter Gitter! !!!!!
170,0,1,0.5107,0.5107,Schweine in jedes Heim !
520,0,1,0.504,0.504,"We see only pictures of women and children, yet 72% are men (UN official report). If this is not an invasion, using the women and children as an [emotional] shield what is? Impartial proof using official data: [@URL] Please share it to everyone you know they can realize what is going on! We must stop this madness!"
