index,true_label,predicted_label,confidence,predicted_proba,text
1402,0,1,0.7617,0.7617,"Alles, was vor dem Holocaust war - war ein heimatloses vagabundierendes Volk, welches sich profitstrebend in andere Volksköper einnistete. - Und nach dem sogenannten Holocaust bekamen sie durch die Mitwirkung der Nationalsozialisten erstmals wieder eine Heimstadt, und in Folge ständige ununterbrochene Widergutmachungszahlungen aus Deutschland. Des gleichen erzogen sie die ganze Welt nur jüdisches Leid wahrzunehmen. Fazit: Sie verdanken dem nationalsozialistischem System unendlich viel!"
168,1,0,0.7573,0.7573,Warum werden die Salafisten nicht endlich verboten ?
373,0,1,0.754,0.754,"Der neue Klassenfeind wird vom ÖRR definiert.Die Tür zur Enteignung hat das Bundesverfassungsgericht geöffnet,um die Grundrechte der noch nicht  geborenen Generation Delta in 100 Jahren zu schützen,dürfen heute die Grundrechte eingeschränkt werden.Die Idee würde Orwell gefallen. [@URL]"
131,0,2,0.75,0.75,"Heil Hitler, Sieg Heil! Wir werden Deutschland wieder erobern!"
1370,3,1,0.744,0.744,merkel muß weg ! sonst ist Deutschland ...unsere Heimat verloren ! Was diese hirnverbrannte schon angerichtet hat ist icht mehr hinnehmbar....warten bis zur nächsten Bundestagswahl ...da kann alles zu spät sein ....Das Ausmaß dieser katastrophalen Asyl Politik ist jetzt schon nicht mehr überschaubar . Gott sei uns gnädig !
73,0,1,0.739,0.739,Nur noch abschieben......
294,0,1,0.732,0.732,"Also, unter den Asylanten, sind fast nur ungebildete. Die wenigen Ärzte würden nichtmal reichen um die Asylanten zu behandeln. Wie soll das ein Gewinn sein. Und warum zum geier kommen die ALLE nach Deutschland? 
Warum nimmt Polen bspw. überhaupt keine Flüchtlinge auf?"
1004,1,2,0.732,0.732,"@DanielHaseloff Daniel H. wurde gestern von linksextremen muslimischen Migranten zu Boden geschlagen. Er erlitt Schädeltrauma &amp; Schienbeinbruch.😟 Derzeit befindet er sich in Frankreich zur Wahlkampfunterstützung. Nicht nur 🇩🇪, auch 🇫🇷 ist auf dem linken Auge blind! #SolidaritätMitDaniel!📢 #AfD [@URL]"
1108,0,1,0.731,0.731,"Um mal sowas von... sachlich zu bleiben: Egal, warum und wie die Kids herkommen - sie sind ja dann nun mal hier. Die Zeit bis zur Abschiebung / Asylanerkennung wird lang sein. In der Zeit brauchen diese kleinen Testosteronbomben prof. ""Rundum-"" Betreuung. Damit ist STRUKTUR gemeint. Nicht Bespaßung sondern BESCHULUNG. Gemeinnützige Arbeit war schon immer während des Verfahrens möglich und muß genutzt werden. Da sollte man ran. Danach erst kann man sich Berufsausbildung etc. beschäftigen."
997,1,0,0.7305,0.7305,Ab wann läuft heutzutage ein Politiker vor Scham rot an im Gesicht ?
1333,0,2,0.7266,0.7266,@kulturjournal Was für eine ekelhafte Berichterstattung über die Aktion #allesdichtmachen der Künstler. So ein verlogenes Schmierentheater gibt es eben nur in den Lügenmedien des Staatsfunkes. Jeden normalen Menschen müßte dieser widerliche Beitrag ankotzen. Ekelhaftes Gesindel
117,0,1,0.7256,0.7256,"""Jene Wilden Lassen Sie sich nicht, sich mit unseren Steuern leben sie"" - wie Slogans in Deutschland vor der Erweiterung der Europäischen Union zu hören war, unter anderem, Polen."
1352,0,1,0.7207,0.7207,Solch eine AWO werden wir abschaffen.
1244,1,0,0.7183,0.7183,Stehen die Polizisten dort nur zur Zierde rum?
287,0,1,0.718,0.718,"Was ist den nun mit der Islamisierung des Abendlandes?
Hab ich was verpasst?
Gab es einen Feindbildwechsel?

Mann, auf nichts ist heutzutage Verlass..."
1222,0,2,0.7104,0.7104,"@user Wir werden nicht aufhören, unsere Überlegenheit zu demonstrieren. Der Jude ist unser Feind #SiegHeil"
153,2,0,0.709,0.709,Für den Führer und das Großdeutsche Reich🖤🤍❤️
630,0,2,0.7085,0.7085,"@HE41214864 @Trille091 @BILD Die bekommt man schon nicht in den Griff, dann holt man sich das Unheil noch dazu. Und das noch in allen Bereichen. Sexual Delikte, Antisemitismus, Terror, Raub und Ehrenmord, Clan Strukturen und die ganze Batterie"
1484,1,0,0.707,0.707,.....genießen den besonderen Schutz unserer Regierung!
1028,1,0,0.7065,0.7065,Ich habe noch nie eine Job über die Agentur für Arbeit bekommen. Die sind so überflüssig wie ein Kühlschrank am Nordpol
242,0,2,0.705,0.705,Erwache Deutschland 🇩🇪
968,0,1,0.704,0.704,"""Auch fordert sie, dass in Moscheen auf deutsch gepredigt werden sollte – damit klar wäre, worüber eigentlich gesprochen werde."" [@URL]"
184,0,1,0.702,0.702,"Das sagt doch eigentlich alles über den IQ der Sachsen aus und warum es hier so ist wie es ist!!! 
Hier lässt man sich nicht so ohne weiteres auf der Nase rumtanzen und verars.....!"
258,0,1,0.7017,0.7017,"Die Sachsen können sich ahlt ausrechnen, was mit dieser Asylpolitik passiert.

Deshalb sind die so pissig, erfreulicherweise."
1368,0,1,0.698,0.698,"sieht aus, wie z.B. in Frankfurt und überall, wo Antifanten ihre Gewaltspuren ziehen..  hier wird klar, was für eine Spezies sich Einlass verschaffen will.. Ungarn macht alles richtig..unsere Regierung liefert ihr Volk ans Messer... was zutun ist, dürfte klar sein..."
900,0,1,0.6924,0.6924,"Jetzt bekommen wir hunderttausende Fachkräfte und deren Kinder,dann wirds doch überall besser."
602,1,0,0.685,0.685,"Alte deutsche Weisheit: Von wem wirst du verraten, von Sozialdemokraten."
751,0,1,0.684,0.684,ach was meinen die denn damit ? (Umerziehung aller DDR)
523,0,1,0.681,0.681,Ich bin auch für eine Änderung der Asylpolitik und ich stehe auch zu Pegida aber was ich hier teilweise lese ist echt unterste Schublade. Anderen Menschen den Tod zu wünschen geht gar nicht. Kein Wunder das man die Pegida Anhänger Rechts nennt. Boah ich bekomme gerade das kalte kotzen. Zitate wie einer weniger Hurra!!  oder alle mit den Boot zurück schicken und wenn es umkippt hat das Meer die scheiße. Sorry aber ich finde da hört es für mich auf. Pegida muss hier echt aufräumen.
606,0,2,0.6807,0.6807,Niemals Ihr Volksverhetzer und Menschenschender.
1090,1,0,0.6787,0.6787,Okay du weißt schon das wir dann in einem kontrollstaat leben und wir komplett gläsern sind nicht nur für den staat für alle die geräte die den chip lesen können. Ich war anfangs auch begeistert aber wenn man sich mit dem thema mal über paar wochen ausseinander setzt dann wird man sehr schnell verstehen das es nicht nur gutes mit sich bringt und das es auch andere alternativen gibt
697,1,2,0.6724,0.6724,die friedlichen Facharbeiter!! eine Frechheit von der Politik..Und Kinder bringt der storch !Oder?  Diese Brut bekämpft sich seit X Jahren bis auf den Tod selbst .Und das hört in Tschermany auf?? Dann glaubt wie unsere Merkel weiter an den Storch
292,2,0,0.665,0.665,"@Rant_ifa Daher müssen diese *osmanischen Besetzer, zurück in ihre Gebiete deportiert werden, damit Israel sein ganzes Land zurück bekommt, es gehört uns, komplett, von G*tt gegeben, die Osmanen sind lediglich gierige Eroberer, Vergewaltiger und Zwangskonvertierer und Abschlachter."
721,1,0,0.665,0.665,Mit aller Härte entgegnen Wasserwerfer Tränengas verhaften und ohne Diskussion sofort abschieben
454,1,0,0.6636,0.6636,"Merkel hat Solidarität und Beistand schon tränenreich bekundet.. Sie sendet Taschentücher und Fähnchen.

Frankreich hat die EU-Partner offiziell um Beistand gebeten. Die Regierung bezieht sich dabei auf Artikel 42.7 des EU-Vertrags von Lissabon. Darin heißt es im Wortlaut:
""Im Falle eines bewaffneten Angriffs auf das Hoheitsgebiet eines Mitgliedstaats schulden die anderen Mitgliedstaaten ihm alle in ihrer Macht stehende Hilfe und Unterstützung, im Einklang mit Artikel 51 der Charta der Vereinten Nationen. Dies lässt den besonderen Charakter der Sicherheits- und Verteidigungspolitik bestimmter Mitgliedstaaten unberührt."""
1404,1,0,0.6616,0.6616,127 nachdem sie mindestens durch 5 Verfahren über Jahre geschleußt wurden. Bis ihr alle Abgelehnten abgeschoben habt werden unsere Ur-Urenkeln schon alte Leute sein.
1434,0,1,0.66,0.66,Super ich wähle AfD was sonst ??
1163,0,2,0.6587,0.6587,@HataniDUS Die roten Punkte sind der Beweis das der Geist der faschistoiden Ideologien Deutschland nie verlassen hat. #NoCovid
1302,2,0,0.6577,0.6577,@DieterCronenbe1 @Beatrix_vStorch Germans are prepared to vote for a party founded by pedophiles who want to hand Germany and Europe over to the Arab/African/Islamic world. And a party who want war with Russia. Always thought the Germans were a lunatic bunch. So the Greens suit them well.
1116,0,2,0.648,0.648,Diese islamische Seuche gehört vernichtet und vergessen!
687,2,0,0.6455,0.6455,Macht jetzt ja nicht schlapp.Es sind viele auf eurer Seite.Recht Staat ist bei uns schon lange nicht mehr.
1403,0,1,0.644,0.644,das problem is das man echte flüchtlinge nicht mehr von wirtschaftsflüchtlingen unterscheiden kann.und ich bin organsiert.
209,0,2,0.6416,0.6416,Lügenpresse!
1359,0,1,0.636,0.636,In erster linie sollte man diesen armen Menschen mal Verhütung beibringen !!! Das was man schon seit Jahrzehnten in Afrika versucht und kläglich gescheitert ist . So schnell wie die sich vermehren kann man ja garnicht das ganze Elend bekämpfen . Wie soll man Leuten helfen die nicht einmal bereit sind sich selber zu helfen ????
788,1,0,0.633,0.633,und die werden nicht wie linke chaoten von der politik rangekart ..
1330,0,2,0.632,0.632,"...fall tot um, Lügner, Verleumder, Rufmörder, Volksverhetzer, Linksfaschist, Satanist, Gottloser"
971,1,0,0.63,0.63,"@akk @gantzbe Einige Siedlungsbauten zusätzlich, dann hat sich das Problem erledigt. Restpalästinenser können zu Merkel nach D. Einfach der Einladung folgen. Die deutschenWaffen kann man dann ja direkt in der Nähe der Iranischen Grenze aufstellen. Keine Umweglieferungen mehr...."
1017,0,1,0.6284,0.6284,Und ich habe noch nie rot oder Grün gewählt!
1048,1,2,0.628,0.628,"In den Systemmedien sitzen heute (wie ""gestern"" C.E.v. Schnitzler) gut bezahlte Leute die vom Regime vorgegebene Texte glaubhaft vortragen. Claus Kleber (heute journal) bekommt für seine wahrheitswidrigen und hetzerischen Kommentare knapp 1/2 MILLIONEN EURO pro Jahr als ""freier Mitarbeiter"" (am System) des ZDF. Verona Pooth macht ja auch nicht Werbung für ""kik"" weil sie die Klamotten so geil findet . . .sondern die Kohle die sie einstreicht ! Dies Leute tun für Geld ALLES, sogar Volk & Vaterland verraten wie unsere Politiker es tuen  :-( [@URL]"
39,0,1,0.6274,0.6274,"In wenigen Jahren kennen wir unser Heimatland Deutschland nicht mehr, so wie es sich heute noch dar stellt."
1456,0,1,0.6265,0.6265,"diese sogenannten Flüchtlinge sind so dreisst,sowas ist nicht mehr zu toppen....danke für soviel facharbeiter!!!!!!!!!!!!!!!!!!!!!!!!!"
1439,0,2,0.6216,0.6216,@Behindt93065949 Ich übersetze mal für Michels  ist Mutti doch wurscht wenn corona leugner Fdp afd peegida und impf Skeptiker verrecken Hauptsache drosten wieler und rki  behalten recht und ich die macht ... .
1270,0,1,0.618,0.618,So wird es generell werden wenn die netten Asylafisten ihren Willen nicht bekommen oder gar abgeschoben werden sollen... aber  damit diese Kreaturen wieder aus dem Land zu bekommen sind wird zwar gefordert aber nicht überfordert;)
894,0,1,0.6167,0.6167,"Falsch!!!! Es fehlen nicht nur IT - Kräfte, sondern auch Menschen welche in der Lage sind, mit ihren Händen zu arbeiten!!!!!! Das gesamte Handwerk klagt darüber....jeder mag im Büro sitzen, aber woher die Brötchen kommen oder wer das Auto repariert das ist für viele keinen Gedanken Wert!!!!!"
875,1,0,0.6157,0.6157,"Er braucht uns ja nur zu erklären, warum fast nur wehrfähige Männer kommen und warum die hier bleiben sollen? Obwohl Asyl ja nur solange geht bis der Krieg zu Ende ist. Warum will man uns Umvolken?"
560,0,1,0.6157,0.6157,"Bin voll dafür.....!!! Hasst mich von mir aus für die Einstellung, aber mir ginge das schon nicht mehr weit genug. Ich würde ein Frachtschiff karpern, die Container ringsherum durchbohren, Asylanten(Flüchtlinge aus what ever für Gründen) hineinverfrachten, zuschweißen und im Meer versenken. Nur so als abschreckung, das so lange bis freiwillig hier keiner mehr ankommen will...."
174,0,2,0.6143,0.6143,@Sigdursun05 @derspiegel juden sind ur rassisten  und vorfahren der faschisten und sind immer noch Terror staat İsrael
1107,1,0,0.611,0.611,"Du Patient ! Die Waffenlieferungen bringen auch einen Haufen Steuern in die Kasse. Wenn diese nämlich nicht wären müßtest auch du für diesen Multikulti Scheiß mehr Verbrauchssteuern entrichten. Weiterhin hängen tausende Arbeitsplätze daran. Und nun quatsch nicht, Krauss Maffai kann auch Traktoren bauen. 
Es gibt nämlich auch noch andere Länder die Waffen verkaufen. 
Waffenexporte sollen vernünftig durchdacht und abgewägt werden.....aber solch ein dämlicher Kommentar ist überflüssig"
813,1,0,0.6074,0.6074,"Immer dieses Wort ""vorübergehend"". Als würden wir nicht alle schon längst wissen, was wir von diesem ""vorübergehend"" zu halten haben. Wenn das alles so ""vorübergehend"" ist, dann habe ich mal folgende Frage: Warum, zum Teufel, bleiben die dann alle für den Rest ihres Lebens hier????"
624,0,1,0.606,0.606,"zu Dresden .Stellt euch mal vor ,was der Tourismus- Chef von Dresden inder Sächsischen Zeitung vom 14/15 11. 2015 von sich gibt. Wörtlich:"" aus dem sympathischen Vorzeigeland Sachsen  und seiner wegen ihrer Schönheit gepriesenen Landeshauptstadt wurde innerhalb kurzer Zeit in der öffentlichen Wahrnehmung eine hässliche Nazihochburg"" .angeblich abgeschreckt von den wöchentlichen Montagsdemonstrationen bleiben deutsche Gäste fern, und dresden habe einen enormen Imageschaden erlitten."
887,1,0,0.605,0.605,Ja genau Herr Steinschmeisser kümmern Sie sich mal lieber um den Dreck hier in Deutschland...Putin verfolgt eigene Ziele und die Amis beginnen Kriege aus reinstem Bedürfnis zu helfen...Man Man geh in Rente du Dummschwätzer!
948,0,1,0.599,0.599,Links kennt  Kretschmann nur vom Straßenverkehr. Er ist ehe ein grün verwirrter Kleinbürger!
1345,2,0,0.5986,0.5986,"DEUTSCHLAND DEN DEUTSCHEN, SOZIALSCHMAROTZER RAUS !!! ALLES FÜR DEUTSCHLAND UND JEDEM DAS SEINE !!!"
1322,0,2,0.597,0.597,@GACMCA1337 @Flairkel Ich würde das Kind behindert schlagen
1267,1,0,0.595,0.595,"@Alice_Weidel Das aktive Arbeiten der AfD gegen die Impfung ist zum Teil mitverantwortlich dafür wie lange wir brauchen werden um aus der Pandemie rauszukommen und wird am Ende Leben gekostet haben. Shame on you, AfD! Ich wünsche Ihnen von Herzen schlaflose Nächte deswegen."
1286,0,1,0.5933,0.5933,"Moment mal.... Die Serben haben genug eigene Probleme und sind absolut finanzschwach, sie müssen zwangsläufig alle Flüchtlinge so schnell wie möglich wieder ""loswerden"""
1199,0,2,0.5913,0.5913,an das Schlafschaf Sonja Große werde MUNTER Du Opfer !
1137,0,1,0.5903,0.5903,weils feige schweine sind die ihre kinder u frauen im stich lassen...u für son pck müssen wir steuergroschen abdrücken
1428,2,0,0.589,0.589,"Vielleicht sollte man aber auch richtig durch reissen, u.diese Rot Grün Linken Spinner, die uns nur ausnutzen, nichts können, meist nie gearbeitet haben, weiterhin nach arabischen afrikanischen Sotialparasiten schreien, einfach radikal bekämpfen Ich hab von diesen Parasiten genug"
801,3,1,0.5874,0.5874,damit müssen wir laut der merkel leben . ich sage raus mit denen und die sollen die merkel direkt mit nehmen
945,0,2,0.5825,0.5825,"Hey Jugorette, Ihr scheiß Jugos seid nichts anderes als ein hinterhältiges, großmäuliges und verlogenes Stück Scheiße! Euch braucht keine Sau und ohne euch gebe es auf der Welt keine Asozialen und Verbrecher! Ihr widerlichen Osteuropäer seid eine Beleidigung für jeden gesunden Menschenverstand! Ihr seid der Grund, warum es Eugenik gibt! Jugos gehören sterilisiert!!! P.S.: Euren Islamismus könnt ihr euch dahinstecken, wo nie die Sonne scheint!"
1374,1,0,0.5815,0.5815,"Great job guys. Stand up for your country! Enough is enough. No to Merkel, No to Immigrants and No to EU. We are patriots No cowards like our politicians!"
308,0,1,0.58,0.58,"Fachkräfte aus dem Ausland sind auch schön Billig ( Ausbildungskossten eingespart). Die werden Natürlich nicht in Ihren eigenen Ländern Gebraucht.Ja so sind die Deutschen alles von besten haben wollen, Zahlen sollen aber die anderen."
1202,0,1,0.5796,0.5796,"Doch Gabriele, aber hoffentlich wird sich das zeitnah deutlich ändern."
882,0,1,0.5757,0.5757,"""Kriegsflüchtlinge"" welche in Europa mit Steinen auf Polizisten werfen, gehören sofort vor ein Schnellgericht gestellt und in ihre friedliche Heimat abgeschoben!!! Dort liegen genug Steine herum, welche sich dieses Pack gegenseitig an den Kopf werfen kann!"
344,1,0,0.574,0.574,"Schaut euch doch mal an wer den Begriff in der heutigen Zeit wieder so generiert hat, nehem wir mal an Pro Asyl, Flüchtlingsräte, zukunftslose Sozialarbeiter die hervorragend an diesem Trend verdienen. Schaut euch an wer hinter Pro Asyl und den div. Flüchtlingsräten steckt dann wisst ihr woher der Wind weht"
1164,0,1,0.566,0.566,Es war mal vor paar Jahren die Gegenüberstellung von Berufstätige Ausländer und Arbeitslose Deutsche wenn man den Deutschen die Arbeit gegeben hätte  (ok faule Säcke gibt es auch bei Deutsche) wären die Arbeitslosenquote extrem nach unten gegangen. Der Flüchtlinge arbeitet ja für ein Apfel und Ei weil das für ihn schon viel ist. ( vor Mindestlohn )
1120,0,1,0.56,0.56,"AWO - die besvhäftigen Menschen, die in den Fahrzeugen rauchen, psychisch krank sind und Anwohner anpöpeln, grundlos anzeigen und selber in privater Insolvenz sind. Und dann noch schlecht über die alten Menschen reden, die auf solche angewiesen sind! Das ist die AWO!"
629,0,1,0.556,0.556,"Ich habe die Legida-Positionen gelesen, und auch die Reden gestern verfolgt. Von einer Abschaffung der Bundesrepublik war nirgendwo die Rede. Souveränität hingegen sehe ich keinesfalls als ein Problem an - im Gegenteil."
1032,0,2,0.553,0.553,@MiaMara16 @DickeFaxen @reitschuster Scheint so ein Problem der Linken zu sein immer die dümmsten in den Vordergrund zu stellen.
957,0,2,0.5527,0.5527,"@donphilippo @Beatrix_vStorch Stimmt alles, allerdings ändert es nichts an der Tat. Diese Art der Anschläge auf Staatsorgane der EU, wir wollen ja eins sein, gab es so nicht bevor Islamisten ihre kranke Welt hier gewaltsam durchsetzen wollen."
727,1,0,0.551,0.551,"Ein gutes System! Behinderte Deutsche, die auf Grundsicherung angewiesen sind, würden sich darüber freuen! - keine Kontoführungsgebühr mehr! Und von "" rund 350 Euro Taschengeld"" träumen diese Leute. Das ist fast die gesamte Grundsicherung, von der sie ihren Lebensunterhalt zu bestreiten haben!"
238,1,0,0.5464,0.5464,"Liebe afd macht endlich was dagegen, da ich momentan in stuttgart wohne und hier nur noch schwarze, Araber und Türken sehe und überall dessen Sprache höre und wie die überall rum lungern und die Leute bequatschen. Das ist nicht mehr mein Deutschland überall sieht und hört man dieses pack und ist vergebens auf der suche nach deutschen denn das einzige was man sieht sind Kopftücher und ausländer. Wer immernoch nicht Begriffen hat das uns die aktuelle Politik den Volkstod bringt sollte einmal Urlaub in stuttgart machen und ihm vergeht hören und sehen. Bitte macht was ganz schnell dagegen. Ich fühle mich hier nicht mehr wohl. Danke"
1190,0,1,0.546,0.546,"aber ne überlegung wärs wert ...zumindestens für 2 generationen und da könnte man dann immer noch in ruhe überlegen, wies weiter geht ..."
1003,0,1,0.5435,0.5435,"Wenn ich hier von Christen höre dass wir an unsere Kreuzzüge denken sollen dann fällt mir fast das Essen aus dem Gesicht so eine gequirlte Scheiße auszugraben um aktuelle Taten von Muslimen zu verniedlichen geht ja wohl gar nicht 

seit den Kreuzzügen sind fast tausend Jahre vergangen in der der Westen, Europa und die Christen sich völlig verändert haben 

wogegen der Islam seit tausend Jahren keinerlei Kompromisse eingegangen ist 

der Islam ist eine durch und durch destruktive Ideologie und gehört, wie in Angola, komplett verboten!

Sollen die Muslime in den arabischen Ländern glücklich werden ... aber zu Europa passen sie seit tausend Jahren nicht 

und wenn der Islam und die Muslime sich nicht ändern gehören die auch in tausend jahren noch nicht zu Europa"
1385,1,0,0.5435,0.5435,also mit 300 Leute haben wir angefangen . wenn uns ein gutes Konzept mit guten Leuten gelingt werden wir schneller als die gucken können 40000 auf der Straße haben . Voraussetzung jeder bringt ein mit . und um Gründe auf die Straße zu gehen brauchen wir uns keine sorgen machen bei diesen Volksvertreter  . auf gehts
1000,0,2,0.5405,0.5405,+++ EILMELDUNG LIVE-STREAM +++ Eskalation bei #Rigaer #Demo #Rigaer94 #B0907 #R94 #R94bleibt
625,1,0,0.5396,0.5396,"Servus , ich erkläre mal warum wir am Montagabend nach Dresden gehen ,
und nicht auf Gewalt oder sonst einen extremen Scheiß stehen.

Wir sind Mündige Bürger und keine Sklaven Die alle 4 J. das kleinere Übel wählen dürfen von dieser SCHEISSE.

Ich möchte nicht irgendwann in einem totalitären autokratischen Staat erwachen und mir dann vorwerfen müssen,
ich hätte nicht alles unternommen, um einen solchen zu verhindern
( wie es war von 1933 bis 45 , und alle schauten weg)
. Ich bin erzogen, Anderen, vor allem Schwächeren und Hilfsbedürftigen, zu helfen, aber auch alle Dinge kritisch zu hinterfragen und nicht als gottgegeben anzunehmen ( darum Bürgerdemokratie).
Vielleicht bin ich damit zu kritisch und stelle politisch Korrekten manchmal unangenehme Fragen, aber deswegen bin ich gerade aufgrund meiner Aufgeklärtheit wohl einer der größten und gefährlichsten Gegner von Extremisten, weil man mich nicht einfach manipulieren kann.

Ich mag keine HALBEN SACHEN UND ICH WERDE ETWAS DAGEGEN TUN .

gez. Berl"
475,0,2,0.5386,0.5386,"@RobertMertens16 @stormyseas212 @MoebusAnne @mamjahid Du bist ein fremdenfeindlicher kleiner Volkspfosten, der sich im Netz mal richtig toll fühlt. Wer aber"
592,0,2,0.5376,0.5376,"@Ichbins2009 @DrStrompen @ZentralratJuden Man schaue sich die Bilder an und warte auf die Polizeiberichte. Wir haben hier einen importierten arabischen Antisemitismus, den es vor einigen Jahren noch nicht gab."
305,1,0,0.537,0.537,"@reitschuster #GreatReset - Mehr muss man zu dem ganzen Zirkus hier in Deutschland nicht mehr sagen. Da es sich hierbei allem Anschein nach um eine über unsere Köpfe hinweg geplante und sukzessive exekutierte Agenda handelt, stellt sich die Frage eines faktischen Staatsstreichs. #Aufstehen [@URL]"
321,0,1,0.5356,0.5356,"Ein trauriges Spiegelbild unserer derzeitigen Gesellschaft: Aggressivität, Unfähigkeit zur Kommunikation und allerorten mangelnde Kinderstube. Darüber vergisst man fast das mediokre Personal im Einzelnen..."
423,0,2,0.532,0.532,@Grund_gesetzt Wenn Linksradikale randalieren müssen die Querdenker verboten werden. Die Logik einer linksradikalen ideologischen Gesellschaft.
753,1,0,0.5303,0.5303,"Christine Spielmann ...wenn ich andere Kulturen ansehen will, fahre ich da hin. Und da ich dort nicht hin will und nicht hinfahre ist eines klar. ICH WILL DEREN KULTUREN NICHT KENNENLERNEN. Warum versucht dieser Staat mir genau DAS aufzuzwingen???"
1427,1,0,0.528,0.528,"Wenn das arbeiten in Deutschland lukrativ wäre würden nicht so viele Auswandern, wenn ich mir unser gesundheitssystem ansehe kommen mir die Tränen und es wird schlimmer und schlimmer, anstatt dagegen was zu tun holen wir als Problemlösung Ausländer"
871,3,1,0.521,0.521,"@User Und??? Trotzdem gibt es noch viele bekloppte und glauben den ganzen scheiss!!!!! Alle aber auch alle am 29.8. Nach Berlin und Regierung stürzen!!!!! Vorallem was hier gerade abgeht mit unseren Kindern und diesem verdammten Markenschutz !!!!! Ihr müsst doch langsam mal alle merken, dass wir nur noch von hinten bis vorn verarscht werden !!!"
641,0,2,0.521,0.521,"@SZ Deutschland ist eine Paradies für Pädos, darum auch so viele Antifa Mutanten überall, die dann auch pädophile Politik machen und pädophile Verbrecher gar nicht oder geringer bestrafen als diejenigen, die diese Politik kritisieren... [@URL]"
309,0,2,0.509,0.509,"@AlertaBaltica @heuteshow Und Du solltest mal deine Drecksfahne da weg nehmen und mit deinem Faschistenwahn zum Arzt gehen. Antifa: staatlich alimentierter Nichtsnutz und linker Vollidiot, gell!"
139,0,1,0.508,0.508,"Man muss wissen, dass man da beim Einstellunfsgespräch nach dem Parteibuch gefragt wird. Als SPDler hat man gute Chancen."
531,0,1,0.5073,0.5073,"Marokko und Tunesien sind für  uns Urlaubsländer. habe dafür kein Verständnis für Asylbeantragungen. Sie sollten lieber ihre Meinungsverschiedenheiten in den herkunftsländern austragen. Dies offenbart das geistige Nieveau dieser Asylanten, die nicht geeignet erscheinen für ein friedvolles Nebeneinander hier in Deutschland."
1047,0,1,0.5073,0.5073,"Ach nee, wird jetzt wieder Stabü eingeführt?!"
1008,2,0,0.5073,0.5073,Ein Nazi bei der Linken   Jetzt weiss man auch wo „die Linke“ herkommt und wessen Geistes Kind die sind: diese echten NAZIS!  Ein einziger Drecksstall! Drecks OstSozialismus Drecks Sozialisten Drecks DDR Drecks SED Drecks PDS Drecks Die Linke (NAZIS)  [@URL]
1261,1,2,0.507,0.507,"@Team_ReaIity @MarionaMarione @CScripturam @Karl_Lauterbach @maithi_nk [@URL] Versuchs einfach mal bei Google. die alte hat nicht alle Latten am Zaun schön Regierungstreu. Die sollte sich besser mit Chemie beschäftigen von einer Pandemie hat die 0,0 Ahnung. genauso wie von den Wirtschaftlichen Folgen durch den Irrsinn."
713,0,2,0.5063,0.5063,Wie ihr linkes Pack uns nennt ist uns egal! Wir tuen noch was für unsere Land! Und arbeitscheu und faul ist ja bekannt so wird die linke Zecke benannt!
1200,0,1,0.496,0.496,"entschuldige,dass ich das sage,aber diese leute haben unsere menschichkeit u toleranz jahrzehnte nach strich u faden benutzt u uns gleichzeitig mit scheiße beworfen,in dem sie uns bei sich jeder sich bietender gelegenheit,als nazis defamiert haben.sie haben es überzogen u nun kommt gegendruck(aktion-reaktion) die machen mit uns was sie wollen(gruppenvergewaltigungen in skandinavien) u kommen bei gericht damit durch...hör endlich auf zu jodeln,wenn da einer den löffel abgibt,du naivling!es wird nicht friedlich bleiben,oder glaubst du,die muslime hier schauen zu?"
1348,0,1,0.4907,0.4907,"Islamistische Ideologie geht von einer göttlichen Ordnung aus, der sich Gesellschaft und Staat unterzuordnen haben. Dieses „Islam“-Verständnis steht im Widerspruch zur freiheitlichen demokratischen Grundordnung. Verletzt werden dabei vor allem die demokratischen Grundsätze der Trennung von Staat und Religion, der Volkssouveränität, der Gleichstellung der Geschlechter sowie der religiösen und der sexuellen Selbstbestimmung."
1357,0,2,0.488,0.488,"P. Vogel hätten sie verhaften sollen, der ist für Deutschland der gefährlichste Aufwiegler."
1426,1,2,0.4849,0.4849,"wie soll das nur weiter gehen,mit welchem recht stürtzen die sich auf deutschland,wie die heuschrecken.sie werden deutschland überrollen und wir werden sie nicht mehr los.der stein ist ins rollen gekommen,was tut die regierung uns bloß an?"
1487,1,0,0.484,0.484,"+++++++++++            und gefordert, dass die Grenze Richtung #Deutschland geöffnet wird   +++++++++++++  gefordert ? hallo? gehts noch? alles klar soweit  im kopf?."
